breakdown,topic,domainId,domain,subdomain,subdomainId,topicId,tier,New Topic
[1Core-Tier1 hour],"Dynamics of oral, written, and electronic team and group communication (cross-reference ",SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-03,Tier 1,SP-06-03
[1Core-Tier1 hour],Communicating professionally with stakeholders,SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-04,Tier 1,SP-06-04
[1Core-Tier1 hour],Utilizing collaboration tools  (cross-reference HCI/Collaboration and Communication/online communities; ,SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-05,Tier 1,SP-06-05
[1Core-Tier1 hour],Dealing with cross-cultural environments (cross-reference HCI/User-Centered Design and Testing/cross-,SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-06,Elective,SP-06-06
[1Core-Tier1 hour],"Tradeoffs of competing risks in software projects, such as technology, structure/process, quality, people, ",SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-07,Elective,SP-06-07
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ",Being a sustainable practitioner by taking into consideration cultural and environmental impacts of ,SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-01,Tier 1,SP-07-01
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ",Explore global social and environmental impacts of computer use and disposal (e-waste),SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-02,Tier 1,SP-07-02
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ","Environmental impacts of design choices in specific areas such as algorithms, operating systems, networks, ",SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-03,Tier 2,SP-07-03
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ",Guidelines for sustainable design standards,SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-04,Elective,SP-07-04
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ",Systemic effects of complex computer-mediated phenomena (e.g. telecommuting or web shopping),SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-05,Elective,SP-07-05
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ","Pervasive computing; information processingintegrated into everyday objects and activities, such as smart ",SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-06,Elective,SP-07-06
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ","Research on applications of computing to environmental issues, such as energy, pollution, resource usage, ",SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-07,Elective,SP-07-07
"[1 Core-Tier1 hour, 1 Core-Tier2 hour] ","The interdependence ofthe sustainability of software systems with social systems, including the knowledge ",SP,Social Issues and Professional Practice,Sustainability ,SP-158,SP-158-08,Elective,SP-07-08
[Elective] ,Prehistory—the world before 1946,SP,Social Issues and Professional Practice,History,SP-159,SP-159-01,Elective,SP-08-01
[Elective] ,"History of computer hardware, software, networking (cross-reference AR/Digital logic and digital systems/ ",SP,Social Issues and Professional Practice,History,SP-159,SP-159-02,Elective,SP-08-02
[Elective] ,Pioneers of computing,SP,Social Issues and Professional Practice,History,SP-159,SP-159-03,Elective,SP-08-03
[Elective] ,History oftheInternet,SP,Social Issues and Professional Practice,History,SP-159,SP-159-04,Elective,SP-08-04
[Elective] ,Monopolies and their economic implications,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-01,Elective,SP-09-01
[Elective] ,Effect of skilled labor supply and demand on the quality of computing products,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-02,Elective,SP-09-02
[Elective] ,Pricing strategies in the computing domain,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-03,Elective,SP-09-03
[Elective] ,The phenomenon of outsourcing and off-shoring software development; impacts on employment and on ,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-04,Elective,SP-09-04
[Elective] ,Consequences of globalization for the computer science profession,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-05,Elective,SP-09-05
[Elective] ,Differences in access to computing resources and the possible effects thereof,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-06,Elective,SP-09-06
[Elective] ,"Cost/benefit analysis of jobs with considerations tomanufacturing, hardware, software, and engineering ",SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-07,Elective,SP-09-07
[Elective] ,Cost estimates versus actual costs in relation to total costs,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-08,Elective,SP-09-08
[Elective] ,Entrepreneurship: prospects and pitfalls,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-09,Elective,SP-09-09
[Elective] ,Network effect or demand-side economies of scale,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-10,Elective,SP-09-10
[Elective] ,Use of engineering economics in dealing with finances,SP,Social Issues and Professional Practice,Economies of Computing,SP-160,SP-160-11,Elective,SP-09-11
[Elective] ,Examples of computer crimes and legal redress for computer criminals (cross-reference IAS/Digital ,SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-01,Elective,SP-10-01
[Elective] ,"Social engineering, identity theft and recovery (cross-reference HCI/Human Factors and Security/trust, ",SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-02,Elective,SP-10-02
[Elective] ,Issues surrounding the misuse of access and breaches in security,SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-03,Elective,SP-10-03
[Elective] ,"Motivations and ramifications of cyber terrorism and criminal hacking, “cracking”",SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-04,Elective,SP-10-04
[Elective] ,"Effects of malware, such as viruses, worms and Trojan horses",SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-05,Elective,SP-10-05
[Elective] ,Crime prevention strategies,SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-06,Elective,SP-10-06
[Elective] ,Security policies (cross-reference IAS/SecurityPolicy and Governance/policies),SP,Social Issues and Professional Practice,"Security Policies, Laws and Computer Crimes",SP-161,SP-161-07,Elective,SP-10-07
